algoritmo,tamano_matriz,hilos,iteracion,tiempo_us
mmClasicaOpenMP,2000,3,28,6561012
mmClasicaOpenMP,2000,3,29,5851711
mmClasicaOpenMP,2000,3,30,6315982
mmClasicaOpenMP,2000,4,1,4570678
mmClasicaOpenMP,2000,4,2,4914014
mmClasicaOpenMP,2000,4,3,4038359
mmClasicaOpenMP,2000,4,4,4229404
mmClasicaOpenMP,2000,4,5,4511923
mmClasicaOpenMP,2000,4,6,4227602
mmClasicaOpenMP,2000,4,7,4660317
mmClasicaOpenMP,2000,4,8,4223416
mmClasicaOpenMP,2000,4,9,3549110
mmClasicaOpenMP,2000,4,10,3597356
mmClasicaOpenMP,2000,4,11,3438819
mmClasicaOpenMP,2000,4,12,3180786
mmClasicaOpenMP,2000,4,13,4329032
mmClasicaOpenMP,2000,4,14,4269283
mmClasicaOpenMP,2000,4,15,4019598
mmClasicaOpenMP,2000,4,16,4649028
mmClasicaOpenMP,2000,4,17,4262360
mmClasicaOpenMP,2000,4,18,4465064
mmClasicaOpenMP,2000,4,19,4212325
mmClasicaOpenMP,2000,4,20,4683069
mmClasicaOpenMP,2000,4,21,4199911
mmClasicaOpenMP,2000,4,22,4065581
mmClasicaOpenMP,2000,4,23,4300354
mmClasicaOpenMP,2000,4,24,4312986
mmClasicaOpenMP,2000,4,25,5201211
mmClasicaOpenMP,2000,4,26,4185392
mmClasicaOpenMP,2000,4,27,3816078
mmClasicaOpenMP,2000,4,28,4179123
mmClasicaOpenMP,2000,4,29,4595366
mmClasicaOpenMP,2000,4,30,4221677
mmClasicaOpenMP,2000,5,1,4364990
mmClasicaOpenMP,2000,5,2,4476883
mmClasicaOpenMP,2000,5,3,4561604
mmClasicaOpenMP,2000,5,4,3979030
mmClasicaOpenMP,2000,5,5,3939032
mmClasicaOpenMP,2000,5,6,4283672
mmClasicaOpenMP,2000,5,7,3907518
mmClasicaOpenMP,2000,5,8,4241950
mmClasicaOpenMP,2000,5,9,3975566
mmClasicaOpenMP,2000,5,10,4054571
mmClasicaOpenMP,2000,5,11,3912018
mmClasicaOpenMP,2000,5,12,4251033
mmClasicaOpenMP,2000,5,13,3997257
mmClasicaOpenMP,2000,5,14,3872359
mmClasicaOpenMP,2000,5,15,3923487
mmClasicaOpenMP,2000,5,16,3913890
mmClasicaOpenMP,2000,5,17,4171116
mmClasicaOpenMP,2000,5,18,4090927
mmClasicaOpenMP,2000,5,19,4088388
mmClasicaOpenMP,2000,5,20,3924612
mmClasicaOpenMP,2000,5,21,3894837
mmClasicaOpenMP,2000,5,22,4299680
mmClasicaOpenMP,2000,5,23,4135073
mmClasicaOpenMP,2000,5,24,4056366
mmClasicaOpenMP,2000,5,25,5468353
mmClasicaOpenMP,2000,5,26,4871888
mmClasicaOpenMP,2000,5,27,4145203
mmClasicaOpenMP,2000,5,28,3884206
mmClasicaOpenMP,2000,5,29,3694999
mmClasicaOpenMP,2000,5,30,4386856
mmClasicaOpenMP,2000,6,1,4337256
mmClasicaOpenMP,2000,6,2,4157585
mmClasicaOpenMP,2000,6,3,4055423
mmClasicaOpenMP,2000,6,4,4279156
mmClasicaOpenMP,2000,6,5,4657791
mmClasicaOpenMP,2000,6,6,4384698
mmClasicaOpenMP,2000,6,7,4114010
mmClasicaOpenMP,2000,6,8,4263192
mmClasicaOpenMP,2000,6,9,3463419
mmClasicaOpenMP,2000,6,10,3406927
mmClasicaOpenMP,2000,6,11,3549239
mmClasicaOpenMP,2000,6,12,3176500
mmClasicaOpenMP,2000,6,13,3930311
mmClasicaOpenMP,2000,6,14,4332609
mmClasicaOpenMP,2000,6,15,4130415
mmClasicaOpenMP,2000,6,16,4396517
mmClasicaOpenMP,2000,6,17,4246649
mmClasicaOpenMP,2000,6,18,4169171
mmClasicaOpenMP,2000,6,19,4502579
mmClasicaOpenMP,2000,6,20,4463544
mmClasicaOpenMP,2000,6,21,4555044
mmClasicaOpenMP,2000,6,22,3966065
mmClasicaOpenMP,2000,6,23,3550727
mmClasicaOpenMP,2000,6,24,3511691
mmClasicaOpenMP,2000,6,25,3488603
mmClasicaOpenMP,2000,6,26,3295794
mmClasicaOpenMP,2000,6,27,4127839
mmClasicaOpenMP,2000,6,28,4327182
mmClasicaOpenMP,2000,6,29,4218396
mmClasicaOpenMP,2000,6,30,4355688
mmClasicaOpenMP,2000,7,1,3713804
mmClasicaOpenMP,2000,7,2,3855376
mmClasicaOpenMP,2000,7,3,3890826
mmClasicaOpenMP,2000,7,4,3911657
mmClasicaOpenMP,2000,7,5,3801669
mmClasicaOpenMP,2000,7,6,4044703
mmClasicaOpenMP,2000,7,7,3858614
mmClasicaOpenMP,2000,7,8,3889403
mmClasicaOpenMP,2000,7,9,3892105
mmClasicaOpenMP,2000,7,10,3717765
mmClasicaOpenMP,2000,7,11,3856668
mmClasicaOpenMP,2000,7,12,4152769
mmClasicaOpenMP,2000,7,13,3810733
mmClasicaOpenMP,2000,7,14,3751758
mmClasicaOpenMP,2000,7,15,3831278
mmClasicaOpenMP,2000,7,16,3844755
mmClasicaOpenMP,2000,7,17,3973725
mmClasicaOpenMP,2000,7,18,3913427
mmClasicaOpenMP,2000,7,19,3974149
mmClasicaOpenMP,2000,7,20,3854274
mmClasicaOpenMP,2000,7,21,3840410
mmClasicaOpenMP,2000,7,22,3569420
mmClasicaOpenMP,2000,7,23,3030018
mmClasicaOpenMP,2000,7,24,2971883
mmClasicaOpenMP,2000,7,25,4002236
mmClasicaOpenMP,2000,7,26,3841995
mmClasicaOpenMP,2000,7,27,4001485
mmClasicaOpenMP,2000,7,28,3968309
mmClasicaOpenMP,2000,7,29,4007399
mmClasicaOpenMP,2000,7,30,3898178
mmClasicaOpenMP,500,1,1,165361
mmClasicaOpenMP,500,1,2,174907
mmClasicaOpenMP,500,1,3,143967
mmClasicaOpenMP,500,1,4,165637
mmClasicaOpenMP,500,1,5,165467
mmClasicaOpenMP,500,1,6,170823
mmClasicaOpenMP,500,1,7,166397
mmClasicaOpenMP,500,1,8,147075
mmClasicaOpenMP,500,1,9,213183
mmClasicaOpenMP,500,1,10,203371
mmClasicaOpenMP,500,1,11,171042
mmClasicaOpenMP,500,1,12,168630
mmClasicaOpenMP,500,1,13,197416
mmClasicaOpenMP,500,1,14,165919
mmClasicaOpenMP,500,1,15,179224
mmClasicaOpenMP,500,1,16,159044
mmClasicaOpenMP,500,1,17,172190
mmClasicaOpenMP,500,1,18,160162
mmClasicaOpenMP,500,1,19,136646
mmClasicaOpenMP,500,1,20,150858
mmClasicaOpenMP,500,1,21,223908
mmClasicaOpenMP,500,1,22,208132
mmClasicaOpenMP,500,1,23,170048
mmClasicaOpenMP,500,1,24,140729
mmClasicaOpenMP,500,1,25,192933
mmClasicaOpenMP,500,1,26,176346
mmClasicaOpenMP,500,1,27,197793
mmClasicaOpenMP,500,1,28,162022
mmClasicaOpenMP,500,1,29,163619
mmClasicaOpenMP,500,1,30,169579
mmClasicaOpenMP,500,2,1,116319
mmClasicaOpenMP,500,2,2,111497
mmClasicaOpenMP,500,2,3,130024
mmClasicaOpenMP,500,2,4,122092
mmClasicaOpenMP,500,2,5,103001
mmClasicaOpenMP,500,2,6,114903
mmClasicaOpenMP,500,2,7,120337
mmClasicaOpenMP,500,2,8,128764
mmClasicaOpenMP,500,2,9,142372
mmClasicaOpenMP,500,2,10,135699
mmClasicaOpenMP,500,2,11,135641
mmClasicaOpenMP,500,2,12,125513
mmClasicaOpenMP,500,2,13,115349
mmClasicaOpenMP,500,2,14,118794
mmClasicaOpenMP,500,2,15,123834
mmClasicaOpenMP,500,2,16,122102
mmClasicaOpenMP,500,2,17,117027
mmClasicaOpenMP,500,2,18,113738
mmClasicaOpenMP,500,2,19,118151
mmClasicaOpenMP,500,2,20,116108
mmClasicaOpenMP,500,2,21,143985
mmClasicaOpenMP,500,2,22,131341
mmClasicaOpenMP,500,2,23,148596
mmClasicaOpenMP,500,2,24,125987
mmClasicaOpenMP,500,2,25,111736
mmClasicaOpenMP,500,2,26,112772
mmClasicaOpenMP,500,2,27,120755
mmClasicaOpenMP,500,2,28,141172
mmClasicaOpenMP,500,2,29,111809
mmClasicaOpenMP,500,2,30,119453
mmClasicaOpenMP,500,3,1,86653
mmClasicaOpenMP,500,3,2,89311
mmClasicaOpenMP,500,3,3,95411
mmClasicaOpenMP,500,3,4,84385
mmClasicaOpenMP,500,3,5,92771
mmClasicaOpenMP,500,3,6,87190
mmClasicaOpenMP,500,3,7,91224
mmClasicaOpenMP,500,3,8,93720
mmClasicaOpenMP,500,3,9,92803
mmClasicaOpenMP,500,3,10,96431
mmClasicaOpenMP,500,3,11,67685
mmClasicaOpenMP,500,3,12,88222
mmClasicaOpenMP,500,3,13,85702
mmClasicaOpenMP,500,3,14,100370
mmClasicaOpenMP,500,3,15,81188
mmClasicaOpenMP,500,3,16,85899
mmClasicaOpenMP,500,3,17,86895
mmClasicaOpenMP,500,3,18,90498
mmClasicaOpenMP,500,3,19,87309
mmClasicaOpenMP,500,3,20,96713
mmClasicaOpenMP,500,3,21,86917
mmClasicaOpenMP,500,3,22,99659
mmClasicaOpenMP,500,3,23,85228
mmClasicaOpenMP,500,3,24,87774
mmClasicaOpenMP,500,3,25,89196
mmClasicaOpenMP,500,3,26,85195
mmClasicaOpenMP,500,3,27,83119
mmClasicaOpenMP,500,3,28,94752
mmClasicaOpenMP,500,3,29,89340
mmClasicaOpenMP,500,3,30,82635
mmClasicaOpenMP,500,4,1,75142
mmClasicaOpenMP,500,4,2,83464
mmClasicaOpenMP,500,4,3,78132
mmClasicaOpenMP,500,4,4,73480
mmClasicaOpenMP,500,4,5,80611
mmClasicaOpenMP,500,4,6,71707
mmClasicaOpenMP,500,4,7,70207
mmClasicaOpenMP,500,4,8,78774
mmClasicaOpenMP,500,4,9,70635
mmClasicaOpenMP,500,4,10,81043
mmClasicaOpenMP,500,4,11,76631
mmClasicaOpenMP,500,4,12,71401
mmClasicaOpenMP,500,4,13,73535
mmClasicaOpenMP,500,4,14,65639
mmClasicaOpenMP,500,4,15,67766
mmClasicaOpenMP,500,4,16,66542
mmClasicaOpenMP,500,4,17,68169
mmClasicaOpenMP,500,4,18,69827
mmClasicaOpenMP,500,4,19,68381
mmClasicaOpenMP,500,4,20,70132
mmClasicaOpenMP,500,4,21,68213
mmClasicaOpenMP,500,4,22,71861
mmClasicaOpenMP,500,4,23,73046
mmClasicaOpenMP,500,4,24,69019
mmClasicaOpenMP,500,4,25,72199
mmClasicaOpenMP,500,4,26,68709
mmClasicaOpenMP,500,4,27,70343
mmClasicaOpenMP,500,4,28,70210
mmClasicaOpenMP,500,4,29,69561
mmClasicaOpenMP,500,4,30,89227
mmClasicaOpenMP,500,5,1,89368
mmClasicaOpenMP,500,5,2,92480
mmClasicaOpenMP,500,5,3,84550
mmClasicaOpenMP,500,5,4,77201
mmClasicaOpenMP,500,5,5,81656
mmClasicaOpenMP,500,5,6,72296
mmClasicaOpenMP,500,5,7,79433
mmClasicaOpenMP,500,5,8,94276
mmClasicaOpenMP,500,5,9,88122
mmClasicaOpenMP,500,5,10,83223
mmClasicaOpenMP,500,5,11,93005
mmClasicaOpenMP,500,5,12,92154
mmClasicaOpenMP,500,5,13,88350
mmClasicaOpenMP,500,5,14,80195
mmClasicaOpenMP,500,5,15,60054
mmClasicaOpenMP,500,5,16,74582
mmClasicaOpenMP,500,5,17,73341
mmClasicaOpenMP,500,5,18,79151
mmClasicaOpenMP,500,5,19,72214
mmClasicaOpenMP,500,5,20,76847
mmClasicaOpenMP,500,5,21,82180
mmClasicaOpenMP,500,5,22,85832
mmClasicaOpenMP,500,5,23,83384
mmClasicaOpenMP,500,5,24,83258
mmClasicaOpenMP,500,5,25,84385
mmClasicaOpenMP,500,5,26,69561
mmClasicaOpenMP,500,5,27,62959
mmClasicaOpenMP,500,5,28,63273
mmClasicaOpenMP,500,5,29,78704
mmClasicaOpenMP,500,5,30,76650
mmClasicaOpenMP,500,6,1,80872
mmClasicaOpenMP,500,6,2,81529
mmClasicaOpenMP,500,6,3,77337
mmClasicaOpenMP,500,6,4,75650
mmClasicaOpenMP,500,6,5,84839
mmClasicaOpenMP,500,6,6,87051
mmClasicaOpenMP,500,6,7,83443
mmClasicaOpenMP,500,6,8,76203
mmClasicaOpenMP,500,6,9,67732
mmClasicaOpenMP,500,6,10,76648
mmClasicaOpenMP,500,6,11,69794
mmClasicaOpenMP,500,6,12,61692
mmClasicaOpenMP,500,6,13,82497
mmClasicaOpenMP,500,6,14,77299
mmClasicaOpenMP,500,6,15,80375
mmClasicaOpenMP,500,6,16,85089
mmClasicaOpenMP,500,6,17,78892
mmClasicaOpenMP,500,6,18,82891
mmClasicaOpenMP,500,6,19,73492
mmClasicaOpenMP,500,6,20,74828
mmClasicaOpenMP,500,6,21,82638
mmClasicaOpenMP,500,6,22,76369
mmClasicaOpenMP,500,6,23,69348
mmClasicaOpenMP,500,6,24,79568
mmClasicaOpenMP,500,6,25,86125
mmClasicaOpenMP,500,6,26,73941
mmClasicaOpenMP,500,6,27,79935
mmClasicaOpenMP,500,6,28,73559
mmClasicaOpenMP,500,6,29,79315
mmClasicaOpenMP,500,6,30,76891
mmClasicaOpenMP,500,7,1,76842
mmClasicaOpenMP,500,7,2,73913
mmClasicaOpenMP,500,7,3,76134
mmClasicaOpenMP,500,7,4,76545
mmClasicaOpenMP,500,7,5,74425
mmClasicaOpenMP,500,7,6,70202
mmClasicaOpenMP,500,7,7,71475
mmClasicaOpenMP,500,7,8,76026
mmClasicaOpenMP,500,7,9,72929
mmClasicaOpenMP,500,7,10,72749
mmClasicaOpenMP,500,7,11,76767
mmClasicaOpenMP,500,7,12,84275
mmClasicaOpenMP,500,7,13,77966
mmClasicaOpenMP,500,7,14,78007
mmClasicaOpenMP,500,7,15,67436
mmClasicaOpenMP,500,7,16,67139
mmClasicaOpenMP,500,7,17,72514
mmClasicaOpenMP,500,7,18,84329
mmClasicaOpenMP,500,7,19,83893
mmClasicaOpenMP,500,7,20,72426
mmClasicaOpenMP,500,7,21,78796
mmClasicaOpenMP,500,7,22,72920
mmClasicaOpenMP,500,7,23,73465
mmClasicaOpenMP,500,7,24,75848
mmClasicaOpenMP,500,7,25,84256
mmClasicaOpenMP,500,7,26,72572
mmClasicaOpenMP,500,7,27,80055
mmClasicaOpenMP,500,7,28,81645
mmClasicaOpenMP,500,7,29,79737
mmClasicaOpenMP,500,7,30,71631
mmClasicaPosix,1000,1,1,4113156
mmClasicaPosix,1000,1,2,4454649
mmClasicaPosix,1000,1,3,4425287
mmClasicaPosix,1000,1,4,5121868
mmClasicaPosix,1000,1,5,4956366
mmClasicaPosix,1000,1,6,4720681
mmClasicaPosix,1000,1,7,4579817
mmClasicaPosix,1000,1,8,4569467
mmClasicaPosix,1000,1,9,4434035
mmClasicaPosix,1000,1,10,4439603
mmClasicaPosix,1000,1,11,4302282
mmClasicaPosix,1000,1,12,4709304
mmClasicaPosix,1000,1,13,4650362
mmClasicaPosix,1000,1,14,5150560
mmClasicaPosix,1000,1,15,4413817
mmClasicaPosix,1000,1,16,4383873
mmClasicaPosix,1000,1,17,4521257
mmClasicaPosix,1000,1,18,4731076
mmClasicaPosix,1000,1,19,4833211
mmClasicaPosix,1000,1,20,4613630
mmClasicaPosix,1000,1,21,5142540
mmClasicaPosix,1000,1,22,4728545
mmClasicaPosix,1000,1,23,4590752
mmClasicaPosix,1000,1,24,4461805
mmClasicaPosix,1000,1,25,4330232
mmClasicaPosix,1000,1,26,4931867
mmClasicaPosix,1000,1,27,4570653
mmClasicaPosix,1000,1,28,4344355
mmClasicaPosix,1000,1,29,4371243
mmClasicaPosix,1000,1,30,4991745
mmClasicaPosix,1000,2,1,2374877
mmClasicaPosix,1000,2,2,2563565
mmClasicaPosix,1000,2,3,2091020
mmClasicaPosix,1000,2,4,2201072
mmClasicaPosix,1000,2,5,2145300
mmClasicaPosix,1000,2,6,2325758
mmClasicaPosix,1000,2,7,2275271
mmClasicaPosix,1000,2,8,2266334
mmClasicaPosix,1000,2,9,2561981
mmClasicaPosix,1000,2,10,2358124
mmClasicaPosix,1000,2,11,2001451
mmClasicaPosix,1000,2,12,2404465
mmClasicaPosix,1000,2,13,2122685
mmClasicaPosix,1000,2,14,2306460
mmClasicaPosix,1000,2,15,2114181
mmClasicaPosix,1000,2,16,2409199
mmClasicaPosix,1000,2,17,2385498
mmClasicaPosix,1000,2,18,2557175
mmClasicaPosix,1000,2,19,2399203
mmClasicaPosix,1000,2,20,2367146
mmClasicaPosix,1000,2,21,2228406
mmClasicaPosix,1000,2,22,2668483
mmClasicaPosix,1000,2,23,2380708
mmClasicaPosix,1000,2,24,2403442
mmClasicaPosix,1000,2,25,2437124
mmClasicaPosix,1000,2,26,2320859
mmClasicaPosix,1000,2,27,2573430
mmClasicaPosix,1000,2,28,2315216
mmClasicaPosix,1000,2,29,2388822
mmClasicaPosix,1000,2,30,2195157
mmClasicaPosix,1000,3,1,1669290
mmClasicaPosix,1000,3,2,1512891
mmClasicaPosix,1000,3,3,1627698
mmClasicaPosix,1000,3,4,1571641
mmClasicaPosix,1000,3,5,1620136
mmClasicaPosix,1000,3,6,1541845
mmClasicaPosix,1000,3,7,1567716
mmClasicaPosix,1000,3,8,1646872
mmClasicaPosix,1000,3,9,1701424
mmClasicaPosix,1000,3,10,1602613
mmClasicaPosix,1000,3,11,1680353
mmClasicaPosix,1000,3,12,1627040
mmClasicaPosix,1000,3,13,1493654
mmClasicaPosix,1000,3,14,1482717
mmClasicaPosix,1000,3,15,1667588
mmClasicaPosix,1000,3,16,1466489
mmClasicaPosix,1000,3,17,1541140
mmClasicaPosix,1000,3,18,1484240
mmClasicaPosix,1000,3,19,1600571
mmClasicaPosix,1000,3,20,1492983
mmClasicaPosix,1000,3,21,1502300
mmClasicaPosix,1000,3,22,1724369
mmClasicaPosix,1000,3,23,1506357
mmClasicaPosix,1000,3,24,1583419
mmClasicaPosix,1000,3,25,1675577
mmClasicaPosix,1000,3,26,1523151
mmClasicaPosix,1000,3,27,1515622
mmClasicaPosix,1000,3,28,1554211
mmClasicaPosix,1000,3,29,1612763
mmClasicaPosix,1000,3,30,1596036
mmClasicaPosix,1000,4,1,1273002
mmClasicaPosix,1000,4,2,1212225
mmClasicaPosix,1000,4,3,1160934
mmClasicaPosix,1000,4,4,1112588
mmClasicaPosix,1000,4,5,1134749
mmClasicaPosix,1000,4,6,1122256
mmClasicaPosix,1000,4,7,1197861
mmClasicaPosix,1000,4,8,1210917
mmClasicaPosix,1000,4,9,1168200
mmClasicaPosix,1000,4,10,1215264
mmClasicaPosix,1000,4,11,1188334
mmClasicaPosix,1000,4,12,1437031
mmClasicaPosix,1000,4,13,1166506
mmClasicaPosix,1000,4,14,1180363
mmClasicaPosix,1000,4,15,1205619
mmClasicaPosix,1000,4,16,1110317
mmClasicaPosix,1000,4,17,1153397
mmClasicaPosix,1000,4,18,1152163
mmClasicaPosix,1000,4,19,1177230
mmClasicaPosix,1000,4,20,1141634
mmClasicaPosix,1000,4,21,1162577
mmClasicaPosix,1000,4,22,1135269
mmClasicaPosix,1000,4,23,1112599
mmClasicaPosix,1000,4,24,1175461
mmClasicaPosix,1000,4,25,1160190
mmClasicaPosix,1000,4,26,1285066
mmClasicaPosix,1000,4,27,1108050
mmClasicaPosix,1000,4,28,1446416
mmClasicaPosix,1000,4,29,1172480
mmClasicaPosix,1000,4,30,1160526
mmClasicaPosix,1000,5,1,1132349
mmClasicaPosix,1000,5,2,1167446
mmClasicaPosix,1000,5,3,1199034
mmClasicaPosix,1000,5,4,1149039
mmClasicaPosix,1000,5,5,1195523
mmClasicaPosix,1000,5,6,1310508
mmClasicaPosix,1000,5,7,1274935
mmClasicaPosix,1000,5,8,1186614
mmClasicaPosix,1000,5,9,1134675
mmClasicaPosix,1000,5,10,1176863
mmClasicaPosix,1000,5,11,1280087
mmClasicaPosix,1000,5,12,1415029
mmClasicaPosix,1000,5,13,1236584
mmClasicaPosix,1000,5,14,1211692
mmClasicaPosix,1000,5,15,1337334
mmClasicaPosix,1000,5,16,1148322
mmClasicaPosix,1000,5,17,1188590
mmClasicaPosix,1000,5,18,1235016
mmClasicaPosix,1000,5,19,1312642
mmClasicaPosix,1000,5,20,1219759
mmClasicaPosix,1000,5,21,1174247
mmClasicaPosix,1000,5,22,1233322
mmClasicaPosix,1000,5,23,1290698
mmClasicaPosix,1000,5,24,1173187
mmClasicaPosix,1000,5,25,1130797
mmClasicaPosix,1000,5,26,1183165
mmClasicaPosix,1000,5,27,1443607
mmClasicaPosix,1000,5,28,1145753
mmClasicaPosix,1000,5,29,1202052
mmClasicaPosix,1000,5,30,1172058
mmClasicaPosix,1000,6,1,1293405
mmClasicaPosix,1000,6,2,1220468
mmClasicaPosix,1000,6,3,1279187
mmClasicaPosix,1000,6,4,1269544
mmClasicaPosix,1000,6,5,1226310
mmClasicaPosix,1000,6,6,1360847
mmClasicaPosix,1000,6,7,1169420
mmClasicaPosix,1000,6,8,1188348
mmClasicaPosix,1000,6,9,1226722
mmClasicaPosix,1000,6,10,1177351
mmClasicaPosix,1000,6,11,1278347
mmClasicaPosix,1000,6,12,1321796
mmClasicaPosix,1000,6,13,1211932
mmClasicaPosix,1000,6,14,1301728
mmClasicaPosix,1000,6,15,1200971
mmClasicaPosix,1000,6,16,1270169
mmClasicaPosix,1000,6,17,1189660
mmClasicaPosix,1000,6,18,1206512
mmClasicaPosix,1000,6,19,1225215
mmClasicaPosix,1000,6,20,1186004
mmClasicaPosix,1000,6,21,1195474
mmClasicaPosix,1000,6,22,1355452
mmClasicaPosix,1000,6,23,1253895
mmClasicaPosix,1000,6,24,1207181
mmClasicaPosix,1000,6,25,1301267
mmClasicaPosix,1000,6,26,1386134
mmClasicaPosix,1000,6,27,1250189
mmClasicaPosix,1000,6,28,1237176
mmClasicaPosix,1000,6,29,1187816
mmClasicaPosix,1000,6,30,1265843
mmClasicaPosix,1000,7,1,1187315
mmClasicaPosix,1000,7,2,1128451
mmClasicaPosix,1000,7,3,1152881
mmClasicaPosix,1000,7,4,1143039
mmClasicaPosix,1000,7,5,1120355
mmClasicaPosix,1000,7,6,1046354
mmClasicaPosix,1000,7,7,1041971
mmClasicaPosix,1000,7,8,1138775
mmClasicaPosix,1000,7,9,1110360
mmClasicaPosix,1000,7,10,1068015
mmClasicaPosix,1000,7,11,1054273
mmClasicaPosix,1000,7,12,1054452
mmClasicaPosix,1000,7,13,1233424
mmClasicaPosix,1000,7,14,1120716
mmClasicaPosix,1000,7,15,1049337
mmClasicaPosix,1000,7,16,1014091
mmClasicaPosix,1000,7,17,1076403
mmClasicaPosix,1000,7,18,1127173
mmClasicaPosix,1000,7,19,1043838
mmClasicaPosix,1000,7,20,1101425
mmClasicaPosix,1000,7,21,1129735
mmClasicaPosix,1000,7,22,1147140
mmClasicaPosix,1000,7,23,1134843
mmClasicaPosix,1000,7,24,1146179
mmClasicaPosix,1000,7,25,1200432
mmClasicaPosix,1000,7,26,1120264
mmClasicaPosix,1000,7,27,1174948
mmClasicaPosix,1000,7,28,1315593
mmClasicaPosix,1000,7,29,1138439
mmClasicaPosix,1000,7,30,1102521
mmClasicaPosix,1500,1,1,21142408
mmClasicaPosix,1500,1,2,20423533
mmClasicaPosix,1500,1,3,21822211
mmClasicaPosix,1500,1,4,20661853
mmClasicaPosix,1500,1,5,20924650
mmClasicaPosix,1500,1,6,22992040
mmClasicaPosix,1500,1,7,20907009
mmClasicaPosix,1500,1,8,20815960
mmClasicaPosix,1500,1,9,21105025
mmClasicaPosix,1500,1,10,18021868
mmClasicaPosix,1500,1,11,19059141
mmClasicaPosix,1500,1,12,18768433
mmClasicaPosix,1500,1,13,21256652
mmClasicaPosix,1500,1,14,21641553
mmClasicaPosix,1500,1,15,22564509
mmClasicaPosix,1500,1,16,20707784
mmClasicaPosix,1500,1,17,21415684
mmClasicaPosix,1500,1,18,20712423
mmClasicaPosix,1500,1,19,21003940
mmClasicaPosix,1500,1,20,20917818
mmClasicaPosix,1500,1,21,18342662
mmClasicaPosix,1500,1,22,17692593
mmClasicaPosix,1500,1,23,17764949
mmClasicaPosix,1500,1,24,19902764
mmClasicaPosix,1500,1,25,21402042
mmClasicaPosix,1500,1,26,20997381
mmClasicaPosix,1500,1,27,21226356
mmClasicaPosix,1500,1,28,21646696
mmClasicaPosix,1500,1,29,21212898
mmClasicaPosix,1500,1,30,20881468
mmClasicaPosix,1500,2,1,10191164
mmClasicaPosix,1500,2,2,10133136
mmClasicaPosix,1500,2,3,10292482
mmClasicaPosix,1500,2,4,10579370
mmClasicaPosix,1500,2,5,10118952
mmClasicaPosix,1500,2,6,10752773
mmClasicaPosix,1500,2,7,9936870
mmClasicaPosix,1500,2,8,8312259
mmClasicaPosix,1500,2,9,10135142
mmClasicaPosix,1500,2,10,10158856
mmClasicaPosix,1500,2,11,10106734
mmClasicaPosix,1500,2,12,10370466
mmClasicaPosix,1500,2,13,8865257
mmClasicaPosix,1500,2,14,8591498
mmClasicaPosix,1500,2,15,10231687
mmClasicaPosix,1500,2,16,10797643
mmClasicaPosix,1500,2,17,10528728
mmClasicaPosix,1500,2,18,10543200
mmClasicaPosix,1500,2,19,10284414
mmClasicaPosix,1500,2,20,10232928
mmClasicaPosix,1500,2,21,10159170
mmClasicaPosix,1500,2,22,11267440
mmClasicaPosix,1500,2,23,10024945
mmClasicaPosix,1500,2,24,10275916
mmClasicaPosix,1500,2,25,9028735
mmClasicaPosix,1500,2,26,8416979
mmClasicaPosix,1500,2,27,9310723
mmClasicaPosix,1500,2,28,10003846
mmClasicaPosix,1500,2,29,9962524
mmClasicaPosix,1500,2,30,10240403
mmClasicaPosix,1500,3,1,7152928
mmClasicaPosix,1500,3,2,6318455
mmClasicaPosix,1500,3,3,6941329
mmClasicaPosix,1500,3,4,6422493
mmClasicaPosix,1500,3,5,6696804
mmClasicaPosix,1500,3,6,6775875
mmClasicaPosix,1500,3,7,6705348
mmClasicaPosix,1500,3,8,6423780
mmClasicaPosix,1500,3,9,6185794
mmClasicaPosix,1500,3,10,6281350
mmClasicaPosix,1500,3,11,5329539
mmClasicaPosix,1500,3,12,5253878
mmClasicaPosix,1500,3,13,5399610
mmClasicaPosix,1500,3,14,5279056
mmClasicaPosix,1500,3,15,5156780
mmClasicaPosix,1500,3,16,5213079
mmClasicaPosix,1500,3,17,5906015
mmClasicaPosix,1500,3,18,6472563
mmClasicaPosix,1500,3,19,6399739
mmClasicaPosix,1500,3,20,6333313
mmClasicaPosix,1500,3,21,6357751
mmClasicaPosix,1500,3,22,6272643
mmClasicaPosix,1500,3,23,6143921
mmClasicaPosix,1500,3,24,5124160
mmClasicaPosix,1500,3,25,5934560
mmClasicaPosix,1500,3,26,6651780
mmClasicaPosix,1500,3,27,6456922
mmClasicaPosix,1500,3,28,6759334
mmClasicaPosix,1500,3,29,6683954
mmClasicaPosix,1500,3,30,6288668
mmClasicaPosix,1500,4,1,4570743
mmClasicaPosix,1500,4,2,4538622
mmClasicaPosix,1500,4,3,4568595
mmClasicaPosix,1500,4,4,4880836
mmClasicaPosix,1500,4,5,4714390
mmClasicaPosix,1500,4,6,4614950
mmClasicaPosix,1500,4,7,4420981
mmClasicaPosix,1500,4,8,4703644
mmClasicaPosix,1500,4,9,4766602
mmClasicaPosix,1500,4,10,4583381
mmClasicaPosix,1500,4,11,4512540
mmClasicaPosix,1500,4,12,4877941
mmClasicaPosix,1500,4,13,4660691
mmClasicaPosix,1500,4,14,4959951
mmClasicaPosix,1500,4,15,4663560
mmClasicaPosix,1500,4,16,4942455
mmClasicaPosix,1500,4,17,4815672
mmClasicaPosix,1500,4,18,4657765
mmClasicaPosix,1500,4,19,4679253
mmClasicaPosix,1500,4,20,5293572
